matchNum,teamNum,teamColor,locations,outcomes,climbLevel,initLinePassed,autonCount,humanPlayerScored,climbTime,brickTime,defenseTime,scouterName,comments
43,1072,blue,[18|18|12|12|12|7|7|7|3|3|7|7|14|14|14|14|7|7],['m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],4,True,3,False,15,0,0,Michael Tran,great driving and tuning was on point. plus traversal climb was the cherry on top. dunno what happened for first ball of auto but that was one of the most complete performances so far by us. 
43,1072,blue,[17|17|7|7|7|7|7|7|7|7|7|7|14|14|14|14|4|4|4|4],['u'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],4,True,7,False,15,0,0,Akul,We too goaded. Period. Period. Period. 
43,8020,blue,[8|7|7|7|2|12|4],['u'|'u'|'u'|'u'|'m'|'u'|'u'],2,True,2,False,32,0,0,Adheet,somewhat slow but not bad driving 44 254 blue [18|18|12|12|3|21|21|3|3|3|3|7|7|18|18|19|19|17|18|3|3|18|18|12|12|4|2|12|12] ['u'|'u'|'u'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'u'] 4 true 4 false 6 0 0 Shahzeb Lakhani It’s 254… I think we should definitely pick then given the opportunity. 
44,3257,red,[8|8|8|8|2],['u'|'m'|'u'|'m'|'m'],2,True,0,False,13,0,0,aimee,missed a lot of shots  could only hold one ball at a time and it would go vertical so it would often not make it in  
44,4904,red,[12],['m'],0,False,1,False,0,0,0,Charlie,lost a part on the field halfway through and couldn’t do anything after that 
44,5728,red,[7|7|7],['u'|'u'|'m'],2,True,0,False,25,0,0,Kabir,Lots of dead time and climb was really slow (arm extended super slowly) 
44,5274,blue,[12|18|12],['u'|'u'|'m'],1,True,1,False,7,0,0,Adheet,driver not very good  also i think theyre using mecanum 
44,7539,blue,[7|7],['u'|'u'],3,False,1,False,120,0,0,Akul,One ball auton  went straight to climb. Can climb traversal  but climb is very very very slow and hooks don't align well  making them unstable and risky. 
44,254,blue,[18|18|12|12|3|3|3|3|3|3|7|7|18|18|19|19|17|18|3|3|18|18|12|12|4|19|2|12|12],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],4,True,4,False,0,0,0,Michael Tran,it’s 254. enough said. also sorry messed up all the shots mighta put them all in auton. to clarify it was a 4 ball auton and rest was teleop instead. also gave them 2 extra upper shots on the far side 
45,766,red,[],[],0,False,0,False,0,125,0,aimee,did not move the entire match  
45,766,red,[],[],0,False,0,False,0,127,0,Charlie,bricked for the entire time  
45,7419,blue,[7|7|7|7|12|12],['u'|'m'|'u'|'m'|'u'|'u'],3,True,1,False,39,0,0,Adheet,slow intake  slow driving and not very precise 
45,7137,blue,[12|3|4|9],['m'|'u'|'m'|'u'],0,True,1,False,20,0,0,Shahzeb Lakhani,Disappointing performance. Usually  they perform pretty well. This time  it seemed like their intake was broken or smth as they were not able to “suck in these balls” 
45,8033,red,[18|18|12|12|12|12|12|12|12|12|12|18|18|14|14|17|17|15|15|12|12|12|3|3],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'u'|'u'],0,True,2,False,0,0,0,Michael Tran,p good showing. not bad overall and showed normal consistency and accuracy for their performance so far. 
45,8033,red,[18|12|12|7|12|12|14|14|17|17|15|7|12|3|3],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],0,True,1,False,0,0,0,Kabir,Really great offense  almost all balls scored and from varying distances  speedy yet controlled driving.  
45,7157,blue,[12|12|12|17|12|12|12|14|14|14|14|14|14|9|9|9|9|9|14|14|12|12|12|12|12|12],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'m'|'m'|'u'|'u'|'u'|'u'|'u'|'u'],0,True,7,False,0,0,0,Akul,Very consistent shooting. No climb abilities. Only a couple misses. Good intake. 
46,299,blue,[7|7|9|9|3|4|4|9],['m'|'m'|'m'|'m'|'m'|'m'|'m'|'u'],0,True,0,False,0,0,4,Shahzeb Lakhani,Pretty slow cycles. Most of the balls that missed though were because of weird spin that caused them to go in and bounce out. 
46,8048,blue,[13|13|7|7|13|12|8|8|3|3|8],['l'|'l'|'l'|'l'|'l'|'l'|'l'|'m'|'l'|'l'|'l'],2,True,2,False,0,0,0,aimee,pretty consistent but could only do lower and had to get really close to drop the balls in  which slowed them down 
46,973,red,[18|18|17|17|18|18|12|7|7|7|7|14|14|18|18|12|7|7|3|9|9|14|14|17|17|12|12|17|7|7|4|4],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],3,True,4,False,5,0,0,Michael Tran,on fire. rly good accuracy. good showing from 973. also scary how they were able to get like 1.5 cycles in endgame before zooming over and still getting their high bar climb 
46,8048,blue,[13|13|8|8|13|13|8|8|13|13|8|8|8],['l'|'l'|'l'|'l'|'l'|'l'|'l'|'m'|'l'|'l'|'l'|'l'|'l'],2,True,2,False,7,0,0,Adheet,drivers were actually pretty good 
46,6918,red,[13],['u'],0,False,0,False,0,1,0,Charlie,had trouble getting balls because of the defense from the blue team.  
46,8091,blue,[7],['m'],0,True,0,False,0,0,67,Akul,Have one hook in back center to climb  didn't use it. Potential for mid climb. Played defense entire match. Bad defense. Did basically nothing the entire time. 
46,973,red,[18|18|12|12|19|19|7|7|2|2|7|14|14|18|18|12|7|7|9|9|19|19|17|17|7|7|4|4],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],3,True,4,False,5,0,0,Kabir,Really good offense  sorry if data is slightly inaccurate since it was difficult to keep track of all the shots they were making because of how fast they moved. 
47,1836,blue,[7|7],['m'|'m'],4,True,0,False,20,0,0,Shahzeb Lakhani,Really fast climb. Couldn’t shoot at all this match as the intake had erectile dysfunction and couldn’t actually “suck in these balls.” went to climb really early. 
47,687,blue,[],[],0,True,0,False,0,0,127,ethan,
47,3189,red,[13|13],['m'|'u'],0,True,0,False,0,0,51,aimee,didn’t shoot very well but defense was ok  didn’t let themselves get pushed around  
47,2204,red,[8|13|12],['l'|'l'|'l'],0,False,0,False,0,0,0,Charlie,had really good defense done on it by blue  but still managed to make some shots 
47,687,blue,[],[],0,True,0,False,0,0,126,Adheet,good defense  pretty aggressive 
47,6619,blue,[],[],1,True,0,False,3,0,117,Akul,Insane defense. Pinned 3598 against the wall for a while  knocked them over for a bit  1v3ed red for more than a minute  messed up a lot of shots for other bots. No intake  only have ability to do low 
47,687,blue,[],[],0,True,0,False,0,0,132,Michael Tran,goat defense. not as good as previous matches cuz they got a couple penalties i think. still some of the best most physical defense i’ve seen 
47,3189,red,[13],['m'],0,True,0,False,0,0,0,Kabir,Bad aim  couldn’t intake except for first shot  potentially nocked over teammate  mid match chilled at climb station for 15 secs before leaving climb station.  
48,6981,blue,[],[],0,False,0,False,0,0,76,ethan,
48,6981,blue,[],[],0,False,0,False,0,0,108,Adheet,not really sure what they were trying to do  i think they were just driving around randomly or something 
48,1678,red,[12|12|18|18|13|13|8|8|9|9|13|13|18|18|8|8|13|13|13|13],['u'|'u'|'m'|'m'|'u'|'u'|'m'|'u'|'u'|'u'|'m'|'m'|'u'|'m'|'u'|'u'|'u'|'u'|'u'|'u'],4,True,2,False,5,0,0,Michael Tran,had a rly hard time cuz 2551 played rly good defense. shot from against hub every time and were p ok at it but 2551 followed rly well and made it hard for them 
48,5419,blue,[12|12|12|12|12|12|12|7|2|2|4|4|12],['u'|'u'|'m'|'u'|'u'|'m'|'m'|'u'|'u'|'m'|'u'|'u'|'u'],4,True,4,False,18,0,0,Akul,Spent a lot of time running from opposing defense. Went to safe zone a lot. Scuffed climb with three sets of climbers...barely made traversal with one hook. 
48,2551,blue,[7|7],['u'|'u'],0,True,2,False,4,0,104,Shahzeb Lakhani,Solid defense against citrus. Because they have swerve  they were able to chase pretty well. Given proper instructions  they can be a solid defense bot. Strayed too far from scoring area a lot. 
48,2035,red,[7|7],['u'|'u'],2,False,0,False,2,5,0,Charlie,stopped intermittently and also was slow for most of the match 
48,1678,red,[12|12|12|7|9|9|18|18|12|12|7|7|13|13|13|13|13],['u'|'u'|'u'|'u'|'u'|'u'|'m'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],4,True,1,False,9,0,0,Kabir,Super fast shooting and intake  able to effectively avoid defense  really fast traversal  also they’re 1678.  
49,5458,blue,[7|7|7|7|14|14|7],['l'|'l'|'l'|'l'|'l'|'l'|'l'],0,True,2,False,0,0,0,Shahzeb Lakhani,Pretty slow cycles. Very accurate on lower goal anywhere on the field. Almost messed up their teammates climb trying to park. 
49,5458,blue,[8|8|8|8|13|13|8],['l'|'l'|'l'|'l'|'l'|'l'|'l'],0,True,2,False,0,0,0,Michael Tran,all lower. pretty slow. nearly knocked off 8020 in climb it was a bit sus. 
49,8020,blue,[16|16|6],['m'|'m'|'u'],4,True,0,False,33,0,0,aimee,shooting was not great  was slow  
49,1662,red,[12|18|12|19],['u'|'u'|'u'|'u'],3,False,1,False,21,0,0,Charlie,had trouble picking up balls  
49,8020,blue,[17|17|12|7],['m'|'m'|'u'|'m'],3,True,0,False,36,0,0,ethan,intake didnt hold properly and inconsistent shooting 
49,8020,blue,[12|12|12|16|7|6|6],['m'|'m'|'m'|'m'|'m'|'u'|'m'],3,True,7,False,31,0,1,Akul,Nearly fell off while climbing. Missed balls by a lot.  
49,5700,blue,[13|8|8|8|13|13|13|13|13|13|13|13|13|13|13],['l'|'l'|'l'|'l'|'l'|'l'|'l'|'l'|'l'|'l'|'m'|'l'|'l'|'l'|'l'],0,True,1,False,14,0,0,Adheet,fast cycles for the low goal  driver seems good 
49,4643,red,[13|18|12|12|12|12|12|18|18|18|18|7|7|7],['m'|'u'|'u'|'u'|'u'|'m'|'u'|'m'|'m'|'m'|'u'|'l'|'m'|'u'],0,True,0,False,0,0,0,Kabir,Great intake but bad aim 
50,701,red,[7|12|12|18|2|2|9|9|12|12|14|14],['u'|'u'|'m'|'m'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'m'],2,True,1,False,13,0,0,Kabir,Aim was not amazing and they were a bit slow but overall not that bad 
50,1072,blue,[18|18|17|18|18|14|14|4|4|4|4|3|3|7|7|7|3],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'m'|'u'|'u'|'u'|'u'],3,True,3,False,18,0,0,Michael Tran,p good performance. rly good driving and good shooting. solid. 
50,7667,blue,[12|12|12|7],['u'|'u'|'l'|'u'],0,True,1,False,0,0,0,Adheet,bad driving  just kinda went around aimlessly 
50,6662,red,[18],['m'],0,False,0,False,0,0,2,Charlie,played defense. badly. main defense strategy was basically bumper cars 
50,8404,blue,[7|8|13|13|13|13|13|13],['u'|'u'|'u'|'m'|'m'|'m'|'m'|'m'],2,True,1,False,14,0,0,ethan,shots bounced out 
50,8404,blue,[12|12|14|14|13|13],['u'|'m'|'u'|'u'|'l'|'u'],3,True,0,False,32,0,0,Akul,Climb almost failed. Fell then recovered. Made some shots  missed a lot. Intake was scuffed. Didn't intake very fast  pushed balls and chased them around a lot. 
51,7539,blue,[7|7],['m'|'l'],4,True,2,False,71,0,0,ethan,went straight to climb after auton 
51,973,blue,[14|14|4|7|7|7|7|14|14|7|7|4|17|17],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],3,True,0,False,6,0,0,Ada,Very pog 
51,7539,blue,[],[],0,False,0,False,0,0,0,Deeya,
51,1160,red,[18|18|4|4|9|9|14|14|18|18|17|17|12|12|9|9],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'m'|'u'|'u'|'u'|'u'|'u'|'m'],0,True,2,False,0,0,0,Adheet,robot is pretty unstable  would not be effective defensively  shoots from mid range and takes time to align shooter 
51,973,blue,[14|14|7|7|15|15|4|4],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],3,False,0,False,12,0,0,Akul,973 does pretty well- missed auton and part of teleop due to technical issues 
51,1160,red,[],[],0,False,0,False,0,0,0,Sophia,I may have clicked the “previous” button a few times to check the number so the shots may not have been recorded. However they were pretty consistent and driver seems ok. Has a one ball auto.  
51,6918,red,[8],['u'],2,True,0,False,16,3,0,Kabir,Had trouble getting to balls and being able to carry them (fell out a lot). Also took a while to align for shooter.  
51,3257,blue,[7|3|3|3|9|9],['u'|'l'|'u'|'m'|'m'|'u'],2,True,1,False,20,0,0,Brendon hayes,Really slow cycles  pretty accurate  climb slow AF took 30 seconds to pull up a foot Intake really fragile looking 
51,766,red,[7],['u'],3,False,0,False,24,4,0,Charlie ,slow cycles at first  but eventually picked up speed in the end. started climb earlier than they needed to  but it worked so it was ok 
52,6619,red,[],[],1,True,0,False,1,0,73,Sophia,Defense bot. Climber made of wood and was alr snapped off.  
52,2288,red,[13|8|8|8|8],['l'|'l'|'l'|'l'|'m'],2,False,1,False,7,0,0,ethan,
52,299,red,[13|13|12|13|13|13|13|13],['m'|'u'|'u'|'u'|'m'|'u'|'m'|'u'],0,True,0,False,0,0,0,Kabir,Slow alignment with shooter and not great aim  initially had issues with intake but quickly recovered from them 
52,7157,blue,[17|17|17|17|14|14|12|12|4|4|4|21|21|14|14|4|4|2|2|13|12|7|7|12|12|2|2],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'m'|'m'|'u'|'u'|'u'|'u'|'u'|'m'|'m'|'u'|'m'|'u'|'u'|'u'|'m'|'u'|'m'|'u'|'m'],2,True,4,False,11,0,0,Ada,Reaally fast. Pretty good at shooting but did miss a fair amount. 
52,5728,blue,[7|12|2|4|4],['m'|'u'|'m'|'m'|'m'],0,True,0,False,0,13,0,Akul,Intake is small and slow and balls get stuck. Not accurate at all. Wooden climber only has potential for mid climb but is scuffed. 
52,7157,blue,[13|13|18|9|8|9|7|12|7|7],['u'|'u'|'u'|'m'|'u'|'m'|'u'|'u'|'u'|'u'],2,False,2,False,20,0,0,Deeya,if loaded  they would evade other attacking robots before shooting really quickly 
52,2288,red,[13|8|8|8|8],['l'|'l'|'l'|'m'|'l'],2,False,1,False,4,0,0,Adheet,bad driving  can only score low  cant intake quickly 
52,3598,blue,[],[],4,True,0,False,77,0,0,Brendon hayes,Auton scuffed  spent entire time to climb to traversal with elevator system but the elevator system is very sturdy 
52,2288,red,[18|8],['u'|'u'],2,False,1,False,20,0,0,Charlie, slow cycles  consistent shots  climb was ok 
53,254,red,[18|18|17|18|18|9|9|4|2|3|3|4|2|2|12|12|17|17|17|18|4|4|3|3|12|12|12|12|19|19],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],2,True,3,False,19,0,0,Sophia,Fell twice. Otherwise amazing as always 
53,5419,red,[13|8|12],['u'|'u'|'u'],4,False,1,False,33,0,0,Charlie,relatively fast cycles  super fast climbing  good shots 
53,254,red,[18|18|12|12|19|19|9|9|7|3|3|3|2|2|12|12|18|18|19|4|4|2|2|12|12|17|17|19|19],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'u'],2,True,4,False,20,0,0,ethan,failed traverse twice 
53,2204,red,[8],['l'],0,True,1,False,0,0,0,Kabir,Wasn’t able to intake anything despite trying a ton but had fairly decent defense 
53,5419,red,[2|2|7|7|12|12|12|12],['u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'],4,True,2,False,37,0,0,Ada,P good 
53,2204,red,[8],['l'],0,True,1,False,0,0,40,Adheet,played defense entire match  fast robot but drivers did not know how to play good defense  might have had issues controlling it 
53,5274,blue,[8|7|7|7|18|8|8|18],['u'|'m'|'u'|'u'|'u'|'m'|'m'|'u'],0,True,1,False,0,4,0,Brendon hayes,Kinda scuffed cycles  missed some  somewhat consistent and didn’t try to climb 
53,8091,blue,[7],['l'],0,True,0,False,6,0,0,Deeya,looks like they tried to play defense but didn't do much attempted climb but never left the ground 
54,2551,red,[8|8|13|13|8|8|8|8|8|8|8|8],['u'|'u'|'u'|'u'|'u'|'m'|'m'|'u'|'u'|'u'|'u'|'u'],2,True,0,False,15,0,0,Sophia,Fell after climb and was stuck on mid bar. Little range for shooting 
54,1458,red,[8],['l'],0,True,1,False,31,0,0,Kabir,Had tons of trouble intaking  drivers did not have good control with robot  failed climb after 30 seconds of trying.  
54,1458,red,[7],['l'],0,True,0,False,25,0,0,Adheet,bad driving  robot was all over the place 
54,1458,red,[13|8],['l'|'l'],0,True,1,False,29,0,0,ethan,didnt really go for shooting possibly ball delivery failed climb at end onto mid 
54,5700,blue,[8|8|8|13|13|13|13|8|8|8|8],['u'|'l'|'l'|'l'|'l'|'m'|'l'|'l'|'l'|'u'|'u'],2,True,1,False,4,0,0,Brendon hayes,Pretty consistent with one pointers. Climb fast but only mid rung. Look kinda musty 
54,8048,blue,[8|8|9|9|14|14|14],['l'|'l'|'l'|'l'|'l'|'l'|'l'],2,True,2,False,5,2,0,Akul,We don’t like them. We don’t like them. 
54,4643,blue,[17|7|7|12|7],['u'|'m'|'u'|'m'|'u'],0,True,0,False,0,1,105,Deeya,good at defense/offense and also good at aim. did not have as much time to aim cause of defense 
54,4904,red,[8],['m'],2,False,0,False,15,0,0,Charlie,all the movements were very confusing and circular  and they almost fell on the climb 
55,701,red,[7|8|8|17|17|17|2|2],['u'|'m'|'l'|'u'|'u'|'u'|'m'|'u'],2,True,1,False,7,0,0,ethan,heavily guarded by 687 at beginning 
55,1662,red,[2|3|3|7|7|7|7|7|7],['m'|'u'|'m'|'m'|'m'|'u'|'u'|'m'|'m'],0,True,9,False,9,0,0,Sophia,Fell from high rung. Shooter is kinda slow 
55,701,red,[12|17|18|7],['u'|'u'|'u'|'u'],2,False,1,False,3,0,0,Charlie,fast cycles  but confused movements. climbing was fast. 
55,8033,blue,[7|7|12|12|7|7|12|12|10|10|4|4|4|4],['u'|'u'|'u'|'u'|'m'|'m'|'u'|'m'|'u'|'m'|'u'|'u'|'u'|'m'],0,True,0,False,0,10,0,Akul,Fast  semi accurate  missed balls while intaking  can’t climb 
55,8033,blue,[12|12|7|7|12|12|12|7|7|12|12|10|10|4|4|9|9],['u'|'u'|'m'|'m'|'m'|'u'|'u'|'u'|'u'|'u'|'u'|'u'|'m'|'u'|'u'|'u'|'u'],0,False,0,False,0,0,0,Ada,V fast  v good shooting  were able to shoot from very far away from hub  
55,1662,red,[2|3|3|7|7|12|12|7|7],['m'|'u'|'m'|'u'|'u'|'u'|'u'|'m'|'m'],0,True,1,False,28,0,0,Adheet,fell off high bar while climbing  inconsistent shooter  not bad driving 
55,687,blue,[11],['u'],0,True,1,False,0,78,45,Deeya,randomly stopped moving mid match. weak defense/offense 
55,7667,red,[7|7|12|7],['u'|'u'|'u'|'u'],0,True,0,False,0,0,0,Kabir,Trouble with intake and drivers had difficulties with controlling robot but good aim 
55,751,blue,[7|7|4|4|9|14|14|12|12],['m'|'m'|'u'|'u'|'m'|'u'|'m'|'m'|'m'],2,True,9,False,8,0,0,Brendon hayes,Slowwwwwww cycle. Drivers are ok. Fast mid rung climb. Kinda smells like a baka  
